   107
  1.3054E-04  4.4736E-01  2.7955E+02  1.2016E+00  4.3507E-03  7.3749E+04  0.0000E+00  0.0000E+00  2.1353E-04  0.0000E+00
  1.4529E-04  5.0101E-01  2.7955E+02  1.2016E+00  6.1875E-03  5.9789E+04  0.0000E+00  0.0000E+00  3.7818E-04  0.0000E+00
  1.6092E-04  5.5839E-01  2.7955E+02  1.2016E+00  8.6476E-03  4.9019E+04  0.0000E+00  0.0000E+00  6.4992E-04  0.0000E+00
  1.7749E-04  6.1966E-01  2.7955E+02  1.2016E+00  1.1894E-02  4.0607E+04  0.0000E+00  0.0000E+00  1.0853E-03  0.0000E+00
  1.9505E-04  6.8488E-01  2.7955E+02  1.2016E+00  1.6115E-02  3.3964E+04  0.0000E+00  0.0000E+00  1.7616E-03  0.0000E+00
  2.1366E-04  7.5399E-01  2.7955E+02  1.2016E+00  2.1511E-02  2.8667E+04  0.0000E+00  0.0000E+00  2.7765E-03  0.0000E+00
  2.3340E-04  8.2675E-01  2.7955E+02  1.2016E+00  2.8284E-02  2.4402E+04  0.0000E+00  0.0000E+00  4.2420E-03  0.0000E+00
  2.5432E-04  9.0269E-01  2.7955E+02  1.2016E+00  3.6606E-02  2.0935E+04  0.0000E+00  0.0000E+00  6.2684E-03  0.0000E+00
  2.7649E-04  9.8110E-01  2.7955E+02  1.2016E+00  4.6591E-02  1.8088E+04  0.0000E+00  0.0000E+00  8.9385E-03  0.0000E+00
  2.9999E-04  1.0610E+00  2.7955E+02  1.2017E+00  5.8257E-02  1.5726E+04  0.0000E+00  0.0000E+00  1.2280E-02  0.0000E+00
  3.2490E-04  1.1413E+00  2.7955E+02  1.2017E+00  7.1513E-02  1.3744E+04  0.0000E+00  0.0000E+00  1.6245E-02  0.0000E+00
  3.5131E-04  1.2209E+00  2.7955E+02  1.2017E+00  8.6164E-02  1.2065E+04  0.0000E+00  0.0000E+00  2.0715E-02  0.0000E+00
  3.7930E-04  1.2988E+00  2.7955E+02  1.2017E+00  1.0194E-01  1.0631E+04  0.0000E+00  0.0000E+00  2.5524E-02  0.0000E+00
  4.0897E-04  1.3740E+00  2.7955E+02  1.2017E+00  1.1856E-01  9.3994E+03  0.0000E+00  0.0000E+00  3.0496E-02  0.0000E+00
  4.4043E-04  1.4461E+00  2.7955E+02  1.2017E+00  1.3573E-01  8.3362E+03  0.0000E+00  0.0000E+00  3.5478E-02  0.0000E+00
  4.7377E-04  1.5148E+00  2.7955E+02  1.2017E+00  1.5323E-01  7.4163E+03  0.0000E+00  0.0000E+00  4.0357E-02  0.0000E+00
  5.0910E-04  1.5798E+00  2.7955E+02  1.2017E+00  1.7090E-01  6.6191E+03  0.0000E+00  0.0000E+00  4.5066E-02  0.0000E+00
  5.4656E-04  1.6414E+00  2.7955E+02  1.2017E+00  1.8863E-01  5.9273E+03  0.0000E+00  0.0000E+00  4.9578E-02  0.0000E+00
  5.8627E-04  1.6997E+00  2.7955E+02  1.2017E+00  2.0636E-01  5.3263E+03  0.0000E+00  0.0000E+00  5.3893E-02  0.0000E+00
  6.2836E-04  1.7548E+00  2.7955E+02  1.2017E+00  2.2407E-01  4.8033E+03  0.0000E+00  0.0000E+00  5.8030E-02  0.0000E+00
  6.7298E-04  1.8072E+00  2.7955E+02  1.2017E+00  2.4176E-01  4.3474E+03  0.0000E+00  0.0000E+00  6.2019E-02  0.0000E+00
  7.2027E-04  1.8570E+00  2.7955E+02  1.2017E+00  2.5947E-01  3.9491E+03  0.0000E+00  0.0000E+00  6.5894E-02  0.0000E+00
  7.7040E-04  1.9046E+00  2.7955E+02  1.2017E+00  2.7721E-01  3.6003E+03  0.0000E+00  0.0000E+00  6.9693E-02  0.0000E+00
  8.2353E-04  1.9502E+00  2.7955E+02  1.2017E+00  2.9503E-01  3.2940E+03  0.0000E+00  0.0000E+00  7.3450E-02  0.0000E+00
  8.7986E-04  1.9941E+00  2.7955E+02  1.2017E+00  3.1296E-01  3.0242E+03  0.0000E+00  0.0000E+00  7.7199E-02  0.0000E+00
  9.3956E-04  2.0365E+00  2.7955E+02  1.2017E+00  3.3105E-01  2.7857E+03  0.0000E+00  0.0000E+00  8.0971E-02  0.0000E+00
  1.0029E-03  2.0777E+00  2.7955E+02  1.2017E+00  3.4932E-01  2.5744E+03  0.0000E+00  0.0000E+00  8.4793E-02  0.0000E+00
  1.0699E-03  2.1178E+00  2.7955E+02  1.2017E+00  3.6782E-01  2.3864E+03  0.0000E+00  0.0000E+00  8.8693E-02  0.0000E+00
  1.1410E-03  2.1570E+00  2.7955E+02  1.2017E+00  3.8658E-01  2.2188E+03  0.0000E+00  0.0000E+00  9.2696E-02  0.0000E+00
  1.2164E-03  2.1955E+00  2.7955E+02  1.2017E+00  4.0564E-01  2.0688E+03  0.0000E+00  0.0000E+00  9.6822E-02  0.0000E+00
  1.2963E-03  2.2335E+00  2.7955E+02  1.2017E+00  4.2503E-01  1.9343E+03  0.0000E+00  0.0000E+00  1.0110E-01  0.0000E+00
  1.3810E-03  2.2711E+00  2.7955E+02  1.2017E+00  4.4478E-01  1.8133E+03  0.0000E+00  0.0000E+00  1.0553E-01  0.0000E+00
  1.4708E-03  2.3084E+00  2.7955E+02  1.2017E+00  4.6494E-01  1.7042E+03  0.0000E+00  0.0000E+00  1.1016E-01  0.0000E+00
  1.5659E-03  2.3457E+00  2.7955E+02  1.2017E+00  4.8552E-01  1.6055E+03  0.0000E+00  0.0000E+00  1.1499E-01  0.0000E+00
  1.6668E-03  2.3829E+00  2.7955E+02  1.2017E+00  5.0657E-01  1.5161E+03  0.0000E+00  0.0000E+00  1.2004E-01  0.0000E+00
  1.7737E-03  2.4202E+00  2.7955E+02  1.2017E+00  5.2811E-01  1.4350E+03  0.0000E+00  0.0000E+00  1.2533E-01  0.0000E+00
  1.8871E-03  2.4578E+00  2.7955E+02  1.2017E+00  5.5019E-01  1.3612E+03  0.0000E+00  0.0000E+00  1.3089E-01  0.0000E+00
  2.0072E-03  2.4957E+00  2.7955E+02  1.2017E+00  5.7283E-01  1.2941E+03  0.0000E+00  0.0000E+00  1.3672E-01  0.0000E+00
  2.1346E-03  2.5341E+00  2.7954E+02  1.2017E+00  5.9607E-01  1.2328E+03  0.0000E+00  0.0000E+00  1.4284E-01  0.0000E+00
  2.2695E-03  2.5731E+00  2.7954E+02  1.2017E+00  6.1994E-01  1.1769E+03  0.0000E+00  0.0000E+00  1.4928E-01  0.0000E+00
  2.4126E-03  2.6128E+00  2.7954E+02  1.2017E+00  6.4449E-01  1.1258E+03  0.0000E+00  0.0000E+00  1.5605E-01  0.0000E+00
  2.5643E-03  2.6533E+00  2.7954E+02  1.2017E+00  6.6974E-01  1.0790E+03  0.0000E+00  0.0000E+00  1.6317E-01  0.0000E+00
  2.7251E-03  2.6949E+00  2.7954E+02  1.2017E+00  6.9574E-01  1.0363E+03  0.0000E+00  0.0000E+00  1.7066E-01  0.0000E+00
  2.8955E-03  2.7375E+00  2.7954E+02  1.2017E+00  7.2252E-01  9.9721E+02  0.0000E+00  0.0000E+00  1.7853E-01  0.0000E+00
  3.0761E-03  2.7813E+00  2.7954E+02  1.2017E+00  7.5013E-01  9.6147E+02  0.0000E+00  0.0000E+00  1.8681E-01  0.0000E+00
  3.2676E-03  2.8265E+00  2.7954E+02  1.2017E+00  7.7859E-01  9.2881E+02  0.0000E+00  0.0000E+00  1.9551E-01  0.0000E+00
  3.4706E-03  2.8732E+00  2.7954E+02  1.2017E+00  8.0796E-01  8.9900E+02  0.0000E+00  0.0000E+00  2.0466E-01  0.0000E+00
  3.6857E-03  2.9216E+00  2.7954E+02  1.2017E+00  8.3827E-01  8.7182E+02  0.0000E+00  0.0000E+00  2.1426E-01  0.0000E+00
  3.9138E-03  2.9719E+00  2.7954E+02  1.2017E+00  8.6956E-01  8.4709E+02  0.0000E+00  0.0000E+00  2.2434E-01  0.0000E+00
  4.1555E-03  3.0242E+00  2.7954E+02  1.2017E+00  9.0186E-01  8.2466E+02  0.0000E+00  0.0000E+00  2.3491E-01  0.0000E+00
  4.4117E-03  3.0788E+00  2.7954E+02  1.2017E+00  9.3521E-01  8.0437E+02  0.0000E+00  0.0000E+00  2.4598E-01  0.0000E+00
  4.6834E-03  3.1359E+00  2.7954E+02  1.2017E+00  9.6965E-01  7.8609E+02  0.0000E+00  0.0000E+00  2.5757E-01  0.0000E+00
  4.9713E-03  3.1956E+00  2.7954E+02  1.2017E+00  1.0052E+00  7.6972E+02  0.0000E+00  0.0000E+00  2.6970E-01  0.0000E+00
  5.2765E-03  3.2583E+00  2.7954E+02  1.2017E+00  1.0419E+00  7.5514E+02  0.0000E+00  0.0000E+00  2.8236E-01  0.0000E+00
  5.6000E-03  3.3243E+00  2.7954E+02  1.2017E+00  1.0797E+00  7.4228E+02  0.0000E+00  0.0000E+00  2.9556E-01  0.0000E+00
  5.9429E-03  3.3937E+00  2.7954E+02  1.2017E+00  1.1186E+00  7.3103E+02  0.0000E+00  0.0000E+00  3.0931E-01  0.0000E+00
  6.3063E-03  3.4670E+00  2.7954E+02  1.2017E+00  1.1587E+00  7.2134E+02  0.0000E+00  0.0000E+00  3.2359E-01  0.0000E+00
  6.6916E-03  3.5445E+00  2.7954E+02  1.2017E+00  1.1999E+00  7.1313E+02  0.0000E+00  0.0000E+00  3.3839E-01  0.0000E+00
  7.1000E-03  3.6266E+00  2.7954E+02  1.2017E+00  1.2421E+00  7.0634E+02  0.0000E+00  0.0000E+00  3.5370E-01  0.0000E+00
  7.5329E-03  3.7138E+00  2.7954E+02  1.2017E+00  1.2853E+00  7.0091E+02  0.0000E+00  0.0000E+00  3.6949E-01  0.0000E+00
  7.9918E-03  3.8064E+00  2.7953E+02  1.2017E+00  1.3294E+00  6.9679E+02  0.0000E+00  0.0000E+00  3.8572E-01  0.0000E+00
  8.4782E-03  3.9049E+00  2.7953E+02  1.2017E+00  1.3741E+00  6.9392E+02  0.0000E+00  0.0000E+00  4.0232E-01  0.0000E+00
  8.9938E-03  4.0100E+00  2.7953E+02  1.2017E+00  1.4194E+00  6.9225E+02  0.0000E+00  0.0000E+00  4.1924E-01  0.0000E+00
  9.5403E-03  4.1221E+00  2.7953E+02  1.2017E+00  1.4650E+00  6.9173E+02  0.0000E+00  0.0000E+00  4.3638E-01  0.0000E+00
  1.0120E-02  4.2420E+00  2.7953E+02  1.2017E+00  1.5105E+00  6.9228E+02  0.0000E+00  0.0000E+00  4.5363E-01  0.0000E+00
  1.0734E-02  4.3703E+00  2.7953E+02  1.2017E+00  1.5555E+00  6.9385E+02  0.0000E+00  0.0000E+00  4.7084E-01  0.0000E+00
  1.1385E-02  4.5078E+00  2.7953E+02  1.2017E+00  1.5995E+00  6.9633E+02  0.0000E+00  0.0000E+00  4.8786E-01  0.0000E+00
  1.2075E-02  4.6552E+00  2.7953E+02  1.2017E+00  1.6419E+00  6.9964E+02  0.0000E+00  0.0000E+00  5.0448E-01  0.0000E+00
  1.2806E-02  4.8134E+00  2.7952E+02  1.2018E+00  1.6820E+00  7.0368E+02  0.0000E+00  0.0000E+00  5.2044E-01  0.0000E+00
  1.3581E-02  4.9833E+00  2.7952E+02  1.2018E+00  1.7187E+00  7.0830E+02  0.0000E+00  0.0000E+00  5.3545E-01  0.0000E+00
  1.4403E-02  5.1659E+00  2.7952E+02  1.2018E+00  1.7511E+00  7.1335E+02  0.0000E+00  0.0000E+00  5.4915E-01  0.0000E+00
  1.5274E-02  5.3622E+00  2.7952E+02  1.2018E+00  1.7778E+00  7.1866E+02  0.0000E+00  0.0000E+00  5.6114E-01  0.0000E+00
  1.6197E-02  5.5731E+00  2.7952E+02  1.2018E+00  1.7973E+00  7.2400E+02  0.0000E+00  0.0000E+00  5.7093E-01  0.0000E+00
  1.7176E-02  5.7998E+00  2.7951E+02  1.2018E+00  1.8080E+00  7.2911E+02  0.0000E+00  0.0000E+00  5.7796E-01  0.0000E+00
  1.8213E-02  6.0432E+00  2.7951E+02  1.2018E+00  1.8078E+00  7.3367E+02  0.0000E+00  0.0000E+00  5.8161E-01  0.0000E+00
  1.9313E-02  6.3044E+00  2.7951E+02  1.2018E+00  1.7945E+00  7.3731E+02  0.0000E+00  0.0000E+00  5.8116E-01  0.0000E+00
  2.0479E-02  6.5842E+00  2.7951E+02  1.2018E+00  1.7659E+00  7.3958E+02  0.0000E+00  0.0000E+00  5.7583E-01  0.0000E+00
  2.1714E-02  6.8836E+00  2.7950E+02  1.2018E+00  1.7196E+00  7.3998E+02  0.0000E+00  0.0000E+00  5.6478E-01  0.0000E+00
  2.3024E-02  7.2029E+00  2.7950E+02  1.2018E+00  1.6531E+00  7.3798E+02  0.0000E+00  0.0000E+00  5.4715E-01  0.0000E+00
  2.4412E-02  7.5426E+00  2.7950E+02  1.2019E+00  1.5644E+00  7.3299E+02  0.0000E+00  0.0000E+00  5.2211E-01  0.0000E+00
  2.5883E-02  7.9025E+00  2.7950E+02  1.2019E+00  1.4522E+00  7.2448E+02  0.0000E+00  0.0000E+00  4.8891E-01  0.0000E+00
  2.7443E-02  8.2818E+00  2.7950E+02  1.2018E+00  1.3164E+00  7.1212E+02  0.0000E+00  0.0000E+00  4.4724E-01  0.0000E+00
  2.9097E-02  8.6796E+00  2.7951E+02  1.2018E+00  1.1585E+00  6.9605E+02  0.0000E+00  0.0000E+00  3.9719E-01  0.0000E+00
  3.0849E-02  9.0958E+00  2.7952E+02  1.2018E+00  9.8180E-01  6.7725E+02  0.0000E+00  0.0000E+00  3.3662E-01  0.0000E+00
  3.2707E-02  9.5284E+00  2.7953E+02  1.2017E+00  7.9435E-01  6.5940E+02  0.0000E+00  0.0000E+00  2.7235E-01  0.0000E+00
  3.4677E-02  9.9756E+00  2.7956E+02  1.2016E+00  6.0666E-01  6.5059E+02  0.0000E+00  0.0000E+00  2.0800E-01  0.0000E+00
  3.6765E-02  1.0453E+01  2.7961E+02  1.2014E+00  4.1832E-01  6.6055E+02  0.0000E+00  0.0000E+00  1.4342E-01  0.0000E+00
  3.8978E-02  1.1010E+01  2.7970E+02  1.2010E+00  1.9622E-01  6.4539E+02  0.0000E+00  0.0000E+00  6.7276E-02  0.0000E+00
  4.1326E-02  1.1533E+01  2.7984E+02  1.2004E+00  4.0258E-02  5.3367E+02  0.0000E+00  0.0000E+00  1.1649E-02  0.0000E+00
  4.3815E-02  1.1737E+01  2.7991E+02  1.2001E+00  4.4563E-03  4.6931E+02  0.0000E+00  0.0000E+00  4.6427E-04  0.0000E+00
  4.6455E-02  1.1773E+01  2.7993E+02  1.2000E+00  3.4604E-04  4.6095E+02  0.0000E+00  0.0000E+00  5.9097E-06  0.0000E+00
  4.9252E-02  1.1778E+01  2.7993E+02  1.2000E+00  1.2790E-05  4.6049E+02  0.0000E+00  0.0000E+00  2.5651E-08  0.0000E+00
  5.2218E-02  1.1778E+01  2.7993E+02  1.2000E+00  1.2790E-05  4.6049E+02  0.0000E+00  0.0000E+00  2.4084E-09  0.0000E+00
  5.5361E-02  1.1778E+01  2.7993E+02  1.2000E+00  1.2790E-05  4.6049E+02  0.0000E+00  0.0000E+00  1.2448E-10  0.0000E+00
