   107
  1.5068E-03  1.6450E+01  5.3793E+02  2.3130E-03  7.5601E+00  1.4314E+04  0.0000E+00  0.0000E+00  2.3061E+00  0.0000E+00
  1.6369E-03  1.6984E+01  5.3793E+02  2.3130E-03  7.9430E+00  1.2829E+04  0.0000E+00  0.0000E+00  2.4127E+00  0.0000E+00
  1.7773E-03  1.7500E+01  5.3793E+02  2.3130E-03  8.3054E+00  1.1519E+04  0.0000E+00  0.0000E+00  2.5118E+00  0.0000E+00
  1.9290E-03  1.7998E+01  5.3793E+02  2.3130E-03  8.6506E+00  1.0361E+04  0.0000E+00  0.0000E+00  2.6046E+00  0.0000E+00
  2.0928E-03  1.8480E+01  5.3793E+02  2.3130E-03  8.9814E+00  9.3379E+03  0.0000E+00  0.0000E+00  2.6923E+00  0.0000E+00
  2.2697E-03  1.8947E+01  5.3793E+02  2.3130E-03  9.3009E+00  8.4312E+03  0.0000E+00  0.0000E+00  2.7759E+00  0.0000E+00
  2.4608E-03  1.9402E+01  5.3793E+02  2.3130E-03  9.6117E+00  7.6268E+03  0.0000E+00  0.0000E+00  2.8563E+00  0.0000E+00
  2.6672E-03  1.9845E+01  5.3793E+02  2.3130E-03  9.9162E+00  6.9119E+03  0.0000E+00  0.0000E+00  2.9344E+00  0.0000E+00
  2.8900E-03  2.0277E+01  5.3793E+02  2.3130E-03  1.0217E+01  6.2756E+03  0.0000E+00  0.0000E+00  3.0110E+00  0.0000E+00
  3.1307E-03  2.0699E+01  5.3793E+02  2.3130E-03  1.0515E+01  5.7082E+03  0.0000E+00  0.0000E+00  3.0866E+00  0.0000E+00
  3.3907E-03  2.1112E+01  5.3793E+02  2.3130E-03  1.0814E+01  5.2015E+03  0.0000E+00  0.0000E+00  3.1621E+00  0.0000E+00
  3.6714E-03  2.1518E+01  5.3793E+02  2.3130E-03  1.1114E+01  4.7482E+03  0.0000E+00  0.0000E+00  3.2378E+00  0.0000E+00
  3.9747E-03  2.1917E+01  5.3793E+02  2.3130E-03  1.1417E+01  4.3420E+03  0.0000E+00  0.0000E+00  3.3143E+00  0.0000E+00
  4.3021E-03  2.2310E+01  5.3793E+02  2.3130E-03  1.1724E+01  3.9774E+03  0.0000E+00  0.0000E+00  3.3921E+00  0.0000E+00
  4.6558E-03  2.2698E+01  5.3793E+02  2.3130E-03  1.2037E+01  3.6497E+03  0.0000E+00  0.0000E+00  3.4717E+00  0.0000E+00
  5.0378E-03  2.3082E+01  5.3793E+02  2.3130E-03  1.2356E+01  3.3547E+03  0.0000E+00  0.0000E+00  3.5534E+00  0.0000E+00
  5.4503E-03  2.3462E+01  5.3793E+02  2.3131E-03  1.2683E+01  3.0888E+03  0.0000E+00  0.0000E+00  3.6376E+00  0.0000E+00
  5.8958E-03  2.3840E+01  5.3793E+02  2.3131E-03  1.3019E+01  2.8487E+03  0.0000E+00  0.0000E+00  3.7247E+00  0.0000E+00
  6.3769E-03  2.4215E+01  5.3793E+02  2.3131E-03  1.3364E+01  2.6315E+03  0.0000E+00  0.0000E+00  3.8151E+00  0.0000E+00
  6.8966E-03  2.4589E+01  5.3793E+02  2.3131E-03  1.3719E+01  2.4350E+03  0.0000E+00  0.0000E+00  3.9091E+00  0.0000E+00
  7.4578E-03  2.4963E+01  5.3793E+02  2.3131E-03  1.4084E+01  2.2568E+03  0.0000E+00  0.0000E+00  4.0070E+00  0.0000E+00
  8.0639E-03  2.5337E+01  5.3792E+02  2.3131E-03  1.4462E+01  2.0950E+03  0.0000E+00  0.0000E+00  4.1091E+00  0.0000E+00
  8.7185E-03  2.5711E+01  5.3792E+02  2.3131E-03  1.4850E+01  1.9479E+03  0.0000E+00  0.0000E+00  4.2157E+00  0.0000E+00
  9.4255E-03  2.6087E+01  5.3792E+02  2.3131E-03  1.5251E+01  1.8141E+03  0.0000E+00  0.0000E+00  4.3271E+00  0.0000E+00
  1.0189E-02  2.6466E+01  5.3792E+02  2.3131E-03  1.5665E+01  1.6921E+03  0.0000E+00  0.0000E+00  4.4435E+00  0.0000E+00
  1.1014E-02  2.6848E+01  5.3792E+02  2.3131E-03  1.6092E+01  1.5809E+03  0.0000E+00  0.0000E+00  4.5653E+00  0.0000E+00
  1.1904E-02  2.7233E+01  5.3792E+02  2.3131E-03  1.6532E+01  1.4793E+03  0.0000E+00  0.0000E+00  4.6925E+00  0.0000E+00
  1.2866E-02  2.7624E+01  5.3792E+02  2.3131E-03  1.6985E+01  1.3863E+03  0.0000E+00  0.0000E+00  4.8255E+00  0.0000E+00
  1.3905E-02  2.8019E+01  5.3791E+02  2.3131E-03  1.7452E+01  1.3013E+03  0.0000E+00  0.0000E+00  4.9643E+00  0.0000E+00
  1.5027E-02  2.8421E+01  5.3791E+02  2.3131E-03  1.7932E+01  1.2233E+03  0.0000E+00  0.0000E+00  5.1092E+00  0.0000E+00
  1.6238E-02  2.8831E+01  5.3791E+02  2.3131E-03  1.8426E+01  1.1517E+03  0.0000E+00  0.0000E+00  5.2602E+00  0.0000E+00
  1.7547E-02  2.9248E+01  5.3791E+02  2.3131E-03  1.8932E+01  1.0860E+03  0.0000E+00  0.0000E+00  5.4174E+00  0.0000E+00
  1.8960E-02  2.9675E+01  5.3791E+02  2.3131E-03  1.9451E+01  1.0255E+03  0.0000E+00  0.0000E+00  5.5808E+00  0.0000E+00
  2.0486E-02  3.0111E+01  5.3790E+02  2.3132E-03  1.9982E+01  9.6985E+02  0.0000E+00  0.0000E+00  5.7503E+00  0.0000E+00
  2.2135E-02  3.0559E+01  5.3790E+02  2.3132E-03  2.0525E+01  9.1852E+02  0.0000E+00  0.0000E+00  5.9258E+00  0.0000E+00
  2.3915E-02  3.1019E+01  5.3790E+02  2.3132E-03  2.1078E+01  8.7114E+02  0.0000E+00  0.0000E+00  6.1071E+00  0.0000E+00
  2.5837E-02  3.1492E+01  5.3789E+02  2.3132E-03  2.1640E+01  8.2735E+02  0.0000E+00  0.0000E+00  6.2940E+00  0.0000E+00
  2.7914E-02  3.1979E+01  5.3789E+02  2.3132E-03  2.2210E+01  7.8684E+02  0.0000E+00  0.0000E+00  6.4861E+00  0.0000E+00
  3.0156E-02  3.2482E+01  5.3789E+02  2.3132E-03  2.2786E+01  7.4929E+02  0.0000E+00  0.0000E+00  6.6827E+00  0.0000E+00
  3.2578E-02  3.3003E+01  5.3788E+02  2.3132E-03  2.3366E+01  7.1446E+02  0.0000E+00  0.0000E+00  6.8834E+00  0.0000E+00
  3.5194E-02  3.3541E+01  5.3788E+02  2.3133E-03  2.3948E+01  6.8209E+02  0.0000E+00  0.0000E+00  7.0873E+00  0.0000E+00
  3.8019E-02  3.4099E+01  5.3787E+02  2.3133E-03  2.4528E+01  6.5197E+02  0.0000E+00  0.0000E+00  7.2935E+00  0.0000E+00
  4.1069E-02  3.4678E+01  5.3787E+02  2.3133E-03  2.5103E+01  6.2389E+02  0.0000E+00  0.0000E+00  7.5008E+00  0.0000E+00
  4.4364E-02  3.5280E+01  5.3786E+02  2.3133E-03  2.5670E+01  5.9768E+02  0.0000E+00  0.0000E+00  7.7081E+00  0.0000E+00
  4.7922E-02  3.5906E+01  5.3785E+02  2.3134E-03  2.6223E+01  5.7317E+02  0.0000E+00  0.0000E+00  7.9136E+00  0.0000E+00
  5.1765E-02  3.6559E+01  5.3784E+02  2.3134E-03  2.6758E+01  5.5021E+02  0.0000E+00  0.0000E+00  8.1157E+00  0.0000E+00
  5.5916E-02  3.7239E+01  5.3784E+02  2.3134E-03  2.7269E+01  5.2866E+02  0.0000E+00  0.0000E+00  8.3124E+00  0.0000E+00
  6.0398E-02  3.7948E+01  5.3783E+02  2.3135E-03  2.7748E+01  5.0841E+02  0.0000E+00  0.0000E+00  8.5012E+00  0.0000E+00
  6.5239E-02  3.8689E+01  5.3781E+02  2.3135E-03  2.8188E+01  4.8933E+02  0.0000E+00  0.0000E+00  8.6796E+00  0.0000E+00
  7.0467E-02  3.9463E+01  5.3780E+02  2.3136E-03  2.8581E+01  4.7133E+02  0.0000E+00  0.0000E+00  8.8446E+00  0.0000E+00
  7.6113E-02  4.0273E+01  5.3779E+02  2.3137E-03  2.8917E+01  4.5431E+02  0.0000E+00  0.0000E+00  8.9929E+00  0.0000E+00
  8.2210E-02  4.1120E+01  5.3777E+02  2.3137E-03  2.9184E+01  4.3819E+02  0.0000E+00  0.0000E+00  9.1206E+00  0.0000E+00
  8.8795E-02  4.2008E+01  5.3776E+02  2.3138E-03  2.9370E+01  4.2288E+02  0.0000E+00  0.0000E+00  9.2236E+00  0.0000E+00
  9.5907E-02  4.2937E+01  5.3774E+02  2.3139E-03  2.9460E+01  4.0830E+02  0.0000E+00  0.0000E+00  9.2970E+00  0.0000E+00
  1.0359E-01  4.3911E+01  5.3771E+02  2.3140E-03  2.9439E+01  3.9438E+02  0.0000E+00  0.0000E+00  9.3354E+00  0.0000E+00
  1.1188E-01  4.4933E+01  5.3769E+02  2.3141E-03  2.9287E+01  3.8101E+02  0.0000E+00  0.0000E+00  9.3326E+00  0.0000E+00
  1.2084E-01  4.6004E+01  5.3766E+02  2.3142E-03  2.8984E+01  3.6807E+02  0.0000E+00  0.0000E+00  9.2816E+00  0.0000E+00
  1.3051E-01  4.7126E+01  5.3763E+02  2.3143E-03  2.8506E+01  3.5544E+02  0.0000E+00  0.0000E+00  9.1747E+00  0.0000E+00
  1.4096E-01  4.8303E+01  5.3759E+02  2.3145E-03  2.7823E+01  3.4292E+02  0.0000E+00  0.0000E+00  9.0027E+00  0.0000E+00
  1.5224E-01  4.9534E+01  5.3755E+02  2.3147E-03  2.6907E+01  3.3030E+02  0.0000E+00  0.0000E+00  8.7557E+00  0.0000E+00
  1.6442E-01  5.0822E+01  5.3751E+02  2.3149E-03  2.5724E+01  3.1729E+02  0.0000E+00  0.0000E+00  8.4224E+00  0.0000E+00
  1.7758E-01  5.2163E+01  5.3745E+02  2.3151E-03  2.4238E+01  3.0348E+02  0.0000E+00  0.0000E+00  7.9906E+00  0.0000E+00
  1.9179E-01  5.3555E+01  5.3739E+02  2.3154E-03  2.2422E+01  2.8841E+02  0.0000E+00  0.0000E+00  7.4476E+00  0.0000E+00
  2.0713E-01  5.4989E+01  5.3732E+02  2.3157E-03  2.0256E+01  2.7147E+02  0.0000E+00  0.0000E+00  6.7799E+00  0.0000E+00
  2.2370E-01  5.6448E+01  5.3725E+02  2.3160E-03  1.7761E+01  2.5214E+02  0.0000E+00  0.0000E+00  6.0512E+00  0.0000E+00
  2.4159E-01  5.7943E+01  5.3716E+02  2.3164E-03  1.4869E+01  2.2875E+02  0.0000E+00  0.0000E+00  5.0981E+00  0.0000E+00
  2.6091E-01  5.9512E+01  5.3705E+02  2.3168E-03  1.1416E+01  1.9818E+02  0.0000E+00  0.0000E+00  3.9142E+00  0.0000E+00
  2.8177E-01  6.1150E+01  5.3693E+02  2.3174E-03  7.2464E+00  1.5568E+02  0.0000E+00  0.0000E+00  2.4845E+00  0.0000E+00
  3.0429E-01  6.2713E+01  5.3678E+02  2.3180E-03  2.5922E+00  9.6964E+01  0.0000E+00  0.0000E+00  8.8875E-01  0.0000E+00
  3.2861E-01  6.3518E+01  5.3670E+02  2.3183E-03  2.3923E-01  5.9003E+01  0.0000E+00  0.0000E+00  7.8266E-02  0.0000E+00
  3.5487E-01  6.3634E+01  5.3668E+02  2.3184E-03  3.9263E-03  5.3934E+01  0.0000E+00  0.0000E+00  1.7290E-04  0.0000E+00
  3.8323E-01  6.3639E+01  5.3668E+02  2.3184E-03  3.9263E-03  5.3934E+01  0.0000E+00  0.0000E+00  6.1878E-06  0.0000E+00
  4.1386E-01  6.3639E+01  5.3668E+02  2.3184E-03  3.9263E-03  5.3934E+01  0.0000E+00  0.0000E+00  9.8676E-08  0.0000E+00
